D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_197.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_197.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_197.jpg,-0.25,1,0,30.17475
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_266.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_266.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_266.jpg,0,1,0,30.18935
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_336.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_336.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_336.jpg,0,1,0,30.19017
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_409.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_409.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_409.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_479.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_479.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_479.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_549.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_549.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_549.jpg,0,1,0,30.19026
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_617.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_617.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_617.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_689.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_689.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_689.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_759.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_759.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_759.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_826.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_826.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_826.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_897.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_897.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_897.jpg,0,1,0,30.18926
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_21_965.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_21_965.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_21_965.jpg,0,1,0,30.19033
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_036.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_036.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_036.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_105.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_105.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_105.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_177.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_177.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_177.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_246.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_246.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_246.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_315.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_315.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_315.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_382.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_382.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_382.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_451.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_451.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_451.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_524.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_524.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_524.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_596.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_596.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_596.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_664.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_664.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_664.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_735.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_735.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_735.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_803.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_803.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_803.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_872.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_872.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_872.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_22_944.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_22_944.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_22_944.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_015.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_015.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_015.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_086.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_086.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_086.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_160.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_160.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_160.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_234.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_234.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_234.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_308.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_308.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_308.jpg,0,1,0,30.19032
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_382.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_382.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_382.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_451.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_451.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_451.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_519.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_519.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_519.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_588.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_588.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_588.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_662.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_662.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_662.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_728.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_728.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_728.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_802.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_802.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_802.jpg,-0.15,1,0,30.18426
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_875.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_875.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_875.jpg,0,1,0,30.18449
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_23_949.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_23_949.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_23_949.jpg,0,1,0,30.18991
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_024.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_024.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_024.jpg,0,1,0,30.19014
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_092.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_092.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_092.jpg,0,1,0,30.19018
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_159.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_159.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_159.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_226.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_226.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_226.jpg,0,1,0,30.19032
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_293.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_293.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_293.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_363.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_363.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_363.jpg,0,1,0,30.19033
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_430.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_430.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_430.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_501.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_501.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_501.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_575.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_575.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_575.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_642.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_642.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_642.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_712.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_712.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_712.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_786.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_786.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_786.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_860.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_860.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_860.jpg,-0.15,1,0,30.18424
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_927.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_927.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_927.jpg,0,1,0,30.18596
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_24_994.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_24_994.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_24_994.jpg,0,1,0,30.19016
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_067.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_067.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_067.jpg,0,1,0,30.19022
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_140.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_140.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_140.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_212.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_212.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_212.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_281.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_281.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_281.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_348.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_348.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_348.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_418.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_418.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_418.jpg,0,1,0,30.19027
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_490.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_490.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_490.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_560.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_560.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_560.jpg,0,1,0,30.19032
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_629.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_629.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_629.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_696.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_696.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_696.jpg,-0.05,1,0,30.18961
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_771.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_771.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_771.jpg,-0.2,1,0,30.17981
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_839.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_839.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_839.jpg,0,1,0,30.19073
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_906.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_906.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_906.jpg,0,1,0,30.18978
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_25_978.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_25_978.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_25_978.jpg,0,1,0,30.19021
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_046.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_046.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_046.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_113.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_113.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_113.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_180.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_180.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_180.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_248.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_248.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_248.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_317.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_317.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_317.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_388.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_388.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_388.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_462.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_462.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_462.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_530.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_530.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_530.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_598.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_598.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_598.jpg,0,1,0,30.19027
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_669.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_669.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_669.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_739.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_739.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_739.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_807.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_807.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_807.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_876.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_876.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_876.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_26_946.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_26_946.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_26_946.jpg,0,1,0,30.19024
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_017.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_017.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_017.jpg,0,1,0,30.19032
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_088.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_088.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_088.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_158.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_158.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_158.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_227.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_227.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_227.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_299.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_299.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_299.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_368.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_368.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_368.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_439.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_439.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_439.jpg,0,1,0,30.19028
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_506.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_506.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_506.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_578.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_578.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_578.jpg,0,1,0,30.19034
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_649.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_649.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_649.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_719.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_719.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_719.jpg,0,1,0,30.19032
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_790.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_790.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_790.jpg,-0.15,1,0,30.18424
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_859.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_859.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_859.jpg,0,1,0,30.19102
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_27_930.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_27_930.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_27_930.jpg,0,1,0,30.18997
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_000.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_000.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_000.jpg,0,1,0,30.19026
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_073.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_073.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_073.jpg,0,1,0,30.19027
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_148.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_148.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_148.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_222.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_222.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_222.jpg,0,1,0,30.1903
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_297.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_297.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_297.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_371.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_371.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_371.jpg,0,1,0,30.19031
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_443.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_443.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_443.jpg,0,1,0,30.19027
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_512.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_512.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_512.jpg,0,1,0,30.19016
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_586.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_586.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_586.jpg,0,1,0,30.19026
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_658.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_658.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_658.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_730.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_730.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_730.jpg,0,1,0,30.19029
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_801.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_801.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_801.jpg,-0.05,1,0,30.18972
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_875.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_875.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_875.jpg,-0.25,1,0,30.17477
D:\Projects\Python\Data\IMG\center_2019_03_07_19_53_28_948.jpg,D:\Projects\Python\Data\IMG\left_2019_03_07_19_53_28_948.jpg,D:\Projects\Python\Data\IMG\right_2019_03_07_19_53_28_948.jpg,-0.4,1,0,30.15752
